email,prediction
e7c6e03613,0.13
8d7e76a592,0.26
dad426e710,0.437
6d91786750,0.01
d534a2d07f,0.02
a1adcd5188,0.25
adce6b230b,0.399
91b45c912d,0.328
d5911eef4a,0.11
704c9cc5ce,0.08
2ce6150db8,0.32
fbd4abaa81,0.11
eb08c8d457,0.12
848b237692,0.18
e25d36d2c0,0.11
becb22e32f,0.294
d81c79194b,0.08
59a9be03a6,0.07
dd7b7cef37,0.13
e2f95731ec,0.535
a1695087fc,0.28
d0cc52c40b,0.15
13b0bd7b03,0.15
e36bb8abbb,0.13
b444a5405c,0.04
676e72ccc5,0.21
d443c58bfe,0.17
a07772de7f,0.409
6352c9c399,0.15
3661e57113,0.14
e22a363b11,0.16
b220fbfbaf,0.15
012a8f0383,0.07
9c18e2af95,0.379
209c6b60cc,0.3
951e0eb111,0.09
91d1fa01d3,0.13
77ab3a3da3,0.186
9e831d23b3,0.317
f701805597,0.06
1cdce5e65d,0.11
de471c2908,0.2
eb92457553,0.12
4fa5f40611,0.35
015f3189bc,0.32
b13d8ccd48,0.04
543e601957,0.15
8c49d6a304,0.0
5ca9e1f34b,0.177
6d9eebfc14,0.19
08bb59798f,0.13
25e3a0a209,0.1
8320f100eb,0.02
b5345e4d60,0.05
840a7daee1,0.18
3767165def,0.22
484b489d88,0.28
6640a44037,0.13
362ee19f16,0.05
7db0dcf116,0.15
49b4383f87,0.223
4f902d34c9,0.209
a1fdaebe4e,0.199
3a3d4a92f5,0.18
baae3db7e8,0.16
8e37556caf,0.09
1b38889d30,0.177
cbf8c47a9b,0.61
96cd4d1c0e,0.02
2c94fb14ae,0.03
f7af7a753e,0.12
8ba69beb2b,0.247
d99e8a257c,0.239
6ff68565f8,0.1
14bc89724f,0.425
95cfc959a0,0.5
2593818a57,0.209
f809b825c1,0.06
3262a2a73b,0.12
213f4db10f,0.18
6e7acc1dd5,0.09
60c9582449,0.15
8dbbd5ff1f,0.14
6ee04d0e84,0.16
ab850ca696,0.09
868b5d8ef9,0.501
27df5234aa,0.407
e5d409b235,0.14
c0993f06a3,0.03
332cbfdebd,0.117
7d1c5d78cb,0.234
ecd2a80f4e,0.06
ca5852b30b,0.19
6964663bc0,0.13
0c8ae34b0e,0.19
cb9f1e55a5,0.32
20dc42d71c,0.479
82838eb2d3,0.32
4b5e6211a8,0.14
92298e721b,0.26
fdb216ed19,0.187
7fbeb77b5a,0.07
617c69a816,0.128
7e9cbd1661,0.44
9f4ed7da78,0.13
7928129de8,0.17
132b539c96,0.08
54fa11a783,0.05
0d90ce9aac,0.108
474cec1c75,0.06
edd14be9f2,0.216
80f7aff4d2,0.15
c51c45fd71,0.229
555bdabc46,0.14
186048f863,0.455
adaacef946,0.04
ce0f9a3678,0.11
a77f60d597,0.19
02c55468bc,0.22
ef57a5bcab,0.29
9ad2ff6b1e,0.12
a2196f637f,0.16
e0eb60675e,0.16
bd3a10083d,0.29
ec561dd5db,0.17
fff73ffe04,0.07
44ca6d5599,0.19
4f637b80b1,0.37
fa14897821,0.207
54e709dca1,0.08
acf7448921,0.03
7c7fdcd5ac,0.1
8376f4556a,0.29
6c037f0041,0.275
9e78ab4395,0.09
8509d059cf,0.21
8f22aefe01,0.18
5d3aec9f0a,0.18
5ea3dc401c,0.07
0555a08609,0.23
3d76066bca,0.06
a99467f6ee,0.18
7bde237f23,0.459
b603830ee2,0.073
3ae147a919,0.11
431255ff09,0.08
a98852d518,0.09
8cb61f97b5,0.24
d127665f14,0.14
08a4be9059,0.31
ce8e522e08,0.196
4799f68990,0.26
d0940fe08f,0.046
4f3e26921a,0.19
a8b416b6d6,0.05
35e2a671c2,0.305
a84305b265,0.08
779871b22d,0.12
76325b728e,0.09
4ae8527432,0.17
b1d1efe8ba,0.11
6eb7f1197a,0.04
9d21a7720a,0.195
548d4e3df9,0.12
33642fa5d5,0.1
f0c55dd9fe,0.09
54cf330b75,0.23
eb964ef99a,0.13
0aded6b3ac,0.05
6c9c6f2c9a,0.08
1fb428cfb3,0.15
0b065925ae,0.668
9688b1e0fe,0.16
d639ec3a69,0.06
e061a432b7,0.23
750d92affe,0.08
fffffb9da7,0.2
a7b50e6dfe,0.1
1965f57ecf,0.11
241537157c,0.116
078f930323,0.08
0bd5e3a3d8,0.14
db88995166,0.02
d7e0c63322,0.22
a6c33d9154,0.06
c4a12561eb,0.08
94503fe339,0.08
42ec57375a,0.226
b97c644b0f,0.19
638edc13ad,0.14
a35204b9b5,0.154
a2ad1c1832,0.14
782bc735e6,0.21
a1a852e2f3,0.08
c0c0e964c0,0.32
8c0851c024,0.2
9f54967c82,0.324
86d13c176e,0.249
7e3da0e8d9,0.088
06978b8a11,0.26
daa33b1461,0.16
6c954e25ed,0.1
442fef6bde,0.335
0ac85afc2c,0.238
f35427e53f,0.09
15fa790980,0.007
04a1dc03bf,0.16
52334cedf4,0.16
68fd3944b8,0.16
09e4aac0d2,0.19
5f30c51340,0.25
a451321abf,0.26
76d8c459bd,0.17
266ce56c28,0.14
8c759df1b4,0.26
6236b3b592,0.04
46f441df9e,0.08
c61b65e3e7,0.08
69b906f54d,0.418
1a83970481,0.19
1c50db5119,0.18
5676c38dbc,0.18
f95402c8a1,0.12
258fb98f2e,0.23
d85e96b5be,0.255
4ad6f86691,0.21
6658a190f0,0.06
e145370210,0.28
8bf5afeee2,0.1
eb340ab9a7,0.397
c89b041632,0.698
9c7d01d2b8,0.26
c86eae98cc,0.1
e87534a17e,0.15
d74525fbb1,0.08
af687034a9,0.278
4d63a110b8,0.11
b3e7c5e956,0.09
0e57cb4fc4,0.05
8596ba0502,0.04
07c11de11e,0.08
a9b3f1ff5f,0.18
9ac8fefe0d,0.27
779bbf644d,0.226
70f1537129,0.178
819710c4de,0.368
897c94cbb6,0.311
bc63e2e5f6,0.11
c3a6d4fa03,0.309
fe85513722,0.25
781cee3afc,0.23
1a2338927f,0.27
c74cf86786,0.06
350fba91b3,0.1
9aef78254f,0.06
beb458c044,0.15
6e44142da4,0.288
9c6253350d,0.14
fed744602c,0.309
25590e341e,0.21
96e03fe585,0.15
d53ad287f3,0.05
e0e137ad4b,0.17
ec98bb12e7,0.249
46bc96a354,0.12
8de0ac57b3,0.13
aff3244125,0.16
d4ffb6b036,0.14
097cb59ba2,0.439
3177b93165,0.25
87f9d72235,0.09
c2e54b99d2,0.09
23410a0838,0.314
0458220cd7,0.138
d9ca608185,0.16
f822c9bb10,0.13
555f1abc73,0.2
5dd7802c00,0.129
1562107294,0.1
5dff00ef70,0.07
2b3b342a8d,0.04
67140256bc,0.09
8b25b4e74a,0.05
3a2dda43c1,0.157
30736f6317,0.305
d3e9773191,0.21
f184481ab4,0.128
9fdd345109,0.07
91cf1cdfd5,0.14
ab64b3d60f,0.23
3e5c52152b,0.15
9c7dcf4ec1,0.22
b8fc79179f,0.263
7c81280108,0.16
7e9008a5a4,0.13
a2943bf716,0.18
131e6a1692,0.25
1e2f5c8b28,0.248
2083dbb258,0.15
a1e82d8a08,0.04
af6bbb73a8,0.27
abee4b56f5,0.396
b85a562ec0,0.25
e8a359ccb3,0.574
13b9a27cac,0.198
87242081c0,0.22
8785648132,0.47
4b508c74fd,0.22
48207ffd4f,0.29
641365e933,0.12
5aed4ac26c,0.11
42457229bc,0.229
b084a85ad4,0.139
db266360eb,0.05
8ed27e9833,0.11
2d0a18020f,0.02
b144c71513,0.1
c24630fa41,0.23
85987ed7a1,0.21
9f093e768c,0.152
e6de37f5fe,0.17
9ed8432503,0.06
e487685dde,0.05
ab118a4e26,0.17
cfb5cfe323,0.17
77a30046a7,0.11
5d6cd682f2,0.348
8e7633ced7,0.13
5f7b08f43b,0.289
1c9cced21b,0.169
f4e98a3804,0.07
457a66e1ce,0.07
99fb722b8e,0.1
cdcb451295,0.04
a3f43f68a0,0.18
4ea168b0b4,0.238
303dd0a117,0.1
a4c1f2220b,0.12
fc274a2f90,0.05
bc79cd05fc,0.12
e10f0d9b70,0.14
72c5108069,0.16
2f4cb4f462,0.291
196003a32c,0.16
d67262b954,0.08
a4b8003640,0.11
99653e104b,0.13
aff6d168cd,0.2
353aa9a668,0.12
6d8b9cd6ef,0.16
329a433320,0.1
bede06bab6,0.19
d19a3b3e56,0.04
c1f38630ee,0.14
5aef1ef56c,0.38
30f7b9f5e9,0.17
62a7b3c2c0,0.112
a9f5ed7f6f,0.304
449c4f2e17,0.15
831d4a0514,0.04
4affb13fb7,0.22
f7a3d723fd,0.269
8babc4ac0a,0.296
54a5b990ff,0.239
5edc633d77,0.07
3b8d4168af,0.04
ee9cb4d299,0.45
919d886528,0.09
3d1a02a813,0.26
3ca46b411b,0.268
0c95248621,0.14
64597fbc56,0.09
c6168574ac,0.15
323e7136b4,0.27
05c01e699b,0.219
51affc2890,0.22
7541ba6bcb,0.28
53a5a73583,0.06
d86ed82997,0.08
be9416f24b,0.335
718e847133,0.214
d0ff67c02a,0.657
e375e8e720,0.648
4f56f04255,0.227
aea7450c78,0.26
998729fcd0,0.417
c672c5876f,0.179
77dcf58f93,0.18
75c7f2236e,0.257
159f4b95ab,0.24
7e3f5cee7e,0.479
2e26e6aab7,0.09
8b397995e9,0.07
e9d2052e1a,0.13
ef7be603f2,0.13
4c6dc13cc7,0.05
98caaafd8f,0.258
8460e2037d,0.22
ae315176be,0.16
2d924be46f,0.133
a59e679613,0.18
b498ee3ac0,0.1
3de81118de,0.06
87f7bde371,0.138
c7e531b7de,0.35
e091715a24,0.235
4c577784a1,0.15
ae07d14ad9,0.06
58a43b6e34,0.03
41c012ef18,0.06
937087cf3f,0.391
3ed643d0be,0.618
f84c68680e,0.15
e6e62f90a5,0.17
f40f552a97,0.06
863e6b4847,0.239
ecb0b83129,0.428
7e1872e653,0.31
d043e317e8,0.105
5175420b46,0.2
b0171f7cba,0.08
20e0181556,0.05
f831bf54a9,0.11
b2bda69ad4,0.306
2ec8bae88e,0.05
5d6ae743e7,0.23
32655dbb85,0.21
8a78ee9ca9,0.08
55bf1f95cc,0.06
3896856f2b,0.04
4d77da09d6,0.09
d9b7bf6c70,0.21
d54ace7864,0.257
9db77ed050,0.08
460cc9e41f,0.05
2dc2a3c9c7,0.19
136c7ccf83,0.08
be03d300f3,0.36
9ac9427e95,0.03
3fe12a8335,0.04
7f36b25e1a,0.24
119e4882f1,0.14
eb0106e5c1,0.32
19f676c370,0.17
a12dc1b907,0.13
17be10c216,0.21
80a6de2e1e,0.19
80885aebd4,0.14
800e2e14ba,0.13
36f03a4391,0.1
2fc3b53955,0.21
4ce0e738e5,0.14
8505a7feb7,0.19
3535ead429,0.25
1dcb67e50c,0.05
aad1f7a17d,0.17
b0103d9843,0.22
7f116b9a02,0.03
0de641dd4a,0.11
d59d4b927b,0.23
b069a02375,0.348
457e60586a,0.075
81069eb5ed,0.14
63860ddf75,0.08
d6fc34b8c7,0.32
c4f20a2a60,0.23
540e200d13,0.144
a4de638f7f,0.11
54e8e9f68f,0.1
85fa631e27,0.15
1d3e31e79b,0.223
31451e7cbc,0.18
77c766b9b3,0.18
55d0061840,0.15
f868b3959e,0.09
5e374db7a1,0.26
c08f115433,0.14
496d388665,0.26
26c73f96c9,0.11
dfe9a24077,0.287
5518fdf87c,0.08
5d097ef5fa,0.02
ba57272c65,0.48
676fa29701,0.19
f2273dba14,0.08
02562c2bf7,0.04
8b7600e410,0.525
b3f1b8dead,0.199
4a7ff2362c,0.06
e595b0d73d,0.17
5b2bce2b5f,0.15
73ff15ca1b,0.13
7ab9f5983f,0.05
e3a614a81f,0.14
e657dd3de1,0.08
513b7184f2,0.239
cf5e68d988,0.06
3a4a468a89,0.22
bac017bcf3,0.11
ada8bee3f6,0.867
7341c12a8d,0.277
e1d79df853,0.1
9a272312c6,0.15
2c82173618,0.12
0b56a4200c,0.11
9b611142db,0.07
92ef1f5f86,0.33
87bbfac640,0.03
249bd1a06a,0.212
42f052a686,0.16
660f3a4fa6,0.07
4c88a1047d,0.06
d3c63bd7cb,0.14
e3397a9bbe,0.12
d2e1cfe981,0.396
4ab03217a2,0.22
f7a9060b0e,0.12
0f483e656d,0.249
00e6b8be2f,0.09
621853341f,0.07
3d2e961325,0.11
d0f0f51dca,0.06
ef249546c9,0.04
8c1242f116,0.17
10ea224ee0,0.18
4e99b181af,0.19
e65e019cef,0.321
90ddbf324b,0.11
2021707809,0.09
75a97ee32c,0.05
1066ed65d7,0.25
9667628a45,0.2
0e2606aec8,0.43
3aea50f209,0.08
51be48ab13,0.06
e8f274ed91,0.407
86c1862622,0.16
1360f7080b,0.113
73962c8a6f,0.275
c889e4a1ec,0.09
2ffcb35618,0.159
3b67963915,0.1
0f19a5b528,0.16
bce93fcb7f,0.23
2bbe1bb054,0.1
a1260e16da,0.22
cf19d1f6ea,0.1
ab69ee756d,0.269
b556461bad,0.2
4bdf29303b,0.15
86dffee6e2,0.11
90c8a45e12,0.07
cea210ef3c,0.32
2f016b590b,0.08
6e3fe15314,0.07
d16469f66b,0.268
a6b5f3c619,0.08
73d04548e0,0.07
90c815f5f4,0.16
7a960f31c4,0.117
fa879c0d33,0.147
e2c48bf034,0.11
67a6ddeda6,0.339
73b728ca4a,0.21
46e6a32ec1,0.316
2f13209d25,0.12
540fd2f277,0.21
1c12d2600a,0.33
53a20604e4,0.14
bb5f7bb925,0.09
26d7b48c3a,0.239
e573708767,0.709
d26ac38c4b,0.21
ae785d50ab,0.09
797edacb4c,0.18
fa0583a8aa,0.11
9f8cc4f990,0.11
d82ffbcce6,0.18
1f22e34b9c,0.44
a05976867f,0.87
0f34757e6d,0.34
c87cb86843,0.06
3667fec2e6,0.05
510ad454e7,0.15
736c0bfef9,0.236
70296af4b3,0.138
bdb449b924,0.14
11b92f339b,0.08
77358035c0,0.12
829ae61d6c,0.19
12a56ec0cc,0.243
54ec280a5b,0.23
61e7fab6c1,0.17
a26919316b,0.37
86b7683e8d,0.15
23245494b8,0.07
ed6f291d9a,0.299
a7f22e3ebc,0.08
37583e3671,0.36
df0c3013a8,0.15
4e07c8b249,0.2
8827dd9f95,0.085
6c5d2b5116,0.44
f878dbbb13,0.14
0f8f19942d,0.1
a1c612d0f1,0.119
6cf055bae8,0.06
839e35d65e,0.02
78c0a61865,0.06
67b70f241d,0.2
ed3b1a35ca,0.16
7b7a044cfb,0.376
ddfe52eed7,0.18
2d3af2d367,0.13
1a78909030,0.277
b5c965d153,0.1
5f7bbfcca2,0.16
932acee322,0.06
ceb8680733,0.09
8de3a3d6db,0.13
3863806b19,0.178
39e469e5ba,0.219
4a6b2a34d8,0.09
0d7f327555,0.167
4460886a11,0.07
432f1e4abc,0.15
c089e12de2,0.18
74e48a43b9,0.03
2529bf3733,0.13
091201e181,0.13
9fcdf10850,0.14
8ff88f3ff6,0.13
62fcf376c5,0.156
5c7f908836,0.27
4f9980efc6,0.18
a0687f139e,0.352
9084167b05,0.514
08f2dc9ed6,0.191
6b330dfec6,0.199
b60e6d73e4,0.167
57ffa5089e,0.07
fab4179550,0.11
0fd2cd3d62,0.1
0c47e34a38,0.19
d51c122ae4,0.14
e3e07e87da,0.07
d4990e212e,0.317
aba46d2c04,0.18
555ebba250,0.254
824c1f2370,0.04
1a6b69a4c8,0.1
1f48051c7c,0.24
6402372afb,0.29
fc01cfe98d,0.23
baa395f00d,0.05
bb8294a9b2,0.27
9ef631be6e,0.16
20586e8d8a,0.671
b2c73fb4a6,0.01
b35f6b518d,0.14
dde2173ed8,0.229
60a5969f60,0.32
34a27ccb1a,0.438
1e7830372c,0.11
624e6b6bd7,0.14
925dba9652,0.06
8c9d2f5b19,0.12
9687e640c5,0.29
68a6d8d9b2,0.15
4dc0621b09,0.21
ccc22cb144,0.209
3940a69212,0.17
8154b030e2,0.17
697e0e301d,0.1
3a5f2fdc90,0.08
991cf09e39,0.308
20aa6d6cc3,0.138
e5858b3d45,0.188
773688562e,0.18
86f987687a,0.479
97fb17a28c,0.04
4189f28429,0.15
42d2679def,0.025
e1666b66ba,0.22
7df09fdd40,0.12
d5c31f3922,0.21
915aa479e6,0.08
80191c00a5,0.333
15a8849989,0.08
f599424324,0.19
9c0d41139d,0.22
5c9d8023c7,0.15
700b43d725,0.19
8080139ccf,0.05
0bb3aa74c6,0.351
8be87f39c6,0.27
6b242b5d5e,0.1
aae7168352,0.24
53452a342a,0.19
9249215bc7,0.21
5ecd33cc34,0.209
d35a454909,0.23
80ff3d5ee2,0.07
25de3c2047,0.13
cdb9d8f76e,0.17
00c13abcc5,0.096
0a25cbbd73,0.04
581a5f7a84,0.25
2fc1a0781f,0.193
1b50e15a10,0.21
b8fc52e0b6,0.07
875ab0bd1a,0.16
6f01dd960e,0.14
31adfd1a08,0.06
44d8050ff7,0.17
bc692857ff,0.23
1d95c2a1a7,0.382
bd0ec26eef,0.25
15fc69162e,0.313
e1ef6f0ef2,0.146
d58be7a648,0.276
122900cd73,0.08
e7b9919ab9,0.292
fb66e52529,0.21
448160c2dc,0.27
6f40e0d81b,0.18
ce89253f25,0.06
bb7154da46,0.19
6adc5b1516,0.04
b68a26cc7c,0.11
d7f737ee69,0.247
d56dd65663,0.16
c26ace00cd,0.07
f4e5758377,0.07
421c6f5ed6,0.08
89ca9192d6,0.08
f318897e81,0.1
8f4446498c,0.09
b3058e57c3,0.14
4f6b2919e1,0.13
cafc9f7016,0.18
82edaa7bbb,0.07
247f266de1,0.16
6d71600a37,0.169
a39e268a26,0.11
71f534f230,0.233
26b2015908,0.113
9c00bfcf46,0.21
d94d2b8922,0.18
cf62591991,0.15
caf01f4f4c,0.22
4762c7f024,0.15
edfd272d22,0.02
8f137af21c,0.13
826c4721d8,0.2
c1475c1966,0.21
c7b5c2cfa7,0.28
86ef519ac3,0.366
51efd55cbc,0.08
e7a44bcca6,0.145
c5bdc28b95,0.09
ab395d54bb,0.12
2a06d39e46,0.113
892a7797ab,0.24
debe855234,0.15
ee69e17eae,0.279
c576da4d61,0.089
ab093c031e,0.11
f5bbd2288d,0.05
d714f9ab8b,0.09
950c34f26c,0.222
dfbdffa7c7,0.04
0cab938bfa,0.227
f62e9e43b2,0.205
a57f776fde,0.258
f087bde146,0.14
de5b0a2afd,0.2
9463cd0ce1,0.16
eb297c5209,0.09
2f0db5e43f,0.2
bf9fdb6c11,0.204
d9c687b251,0.1
0f2f96e316,0.23
63f7d2dabb,0.09
f103f955f5,0.19
02fb97873f,0.12
b9ee90b27b,0.879
0907d6d554,0.15
26602a33c5,0.26
470af2db11,0.07
bae1bebf2c,0.09
7399e17177,0.248
0bc0275284,0.379
bfcd2722f7,0.14
55b69b0c98,0.26
f1289fbc20,0.11
f3d8efa5c8,0.494
50118400e0,0.12
5cbcff9103,0.219
a92a855acc,0.05
555c989549,0.08
ed0b6149fd,0.11
e75d0af41d,0.188
475232aef3,0.319
23f2e6ef6a,0.27
7b5436e23e,0.12
2accbd87fe,0.23
d00dc34c0a,0.19
3d309b854c,0.089
71acd8ff0b,0.08
f96c5d9e58,0.18
31050cde07,0.19
6eff6df189,0.08
d33704fb1e,0.45
b8711da743,0.18
768d7c16c5,0.14
3dfc155e5c,0.16
df552dbbc1,0.14
4e7386e3b3,0.06
54dca2889a,0.29
19c0a3322d,0.21
20799d3367,0.24
311a8ab8d6,0.28
0bb1449058,0.14
f7216ebb38,0.12
1932c6b38c,0.04
3de4f1f004,0.709
4d40e10680,0.226
37372196b0,0.26
41c14bc52e,0.15
45832de153,0.254
cd5206dd85,0.19
3da672e7d7,0.09
b025123a9a,0.212
abf3e47d4b,0.19
fbb9925077,0.09
93f5e21a88,0.14
1bc080021f,0.13
6bf8376f39,0.227
e65f4391be,0.2
d48d3c6ea5,0.094
32de388a43,0.19
7a72e865d1,0.35
13c0c08194,0.45
132404797f,0.15
95fb5da86e,0.09
084a71dec1,0.169
0e9ed1059c,0.13
e5ead0a0c6,0.1
23db4ceae7,0.28
22255846c7,0.13
012eabf76f,0.14
00f13892d4,0.289
be45709fd6,0.08
74c2c76388,0.08
83e89fab44,0.1
7fe829cb62,0.131
f210c6a062,0.03
c4371d33ca,0.238
00dff87fa5,0.08
5a5238d230,0.15
c4d02d571b,0.1
ada5cec0ed,0.14
4fe0e9367e,0.09
70611c8612,0.09
c6359007f6,0.471
6e1b05b44e,0.13
f749b04797,0.274
ae4ad6b225,0.05
e00953f6e0,0.14
05ba39f581,0.25
9b9c80b34a,0.03
0d41e8b351,0.08
684eb7cfa6,0.03
37b50de11f,0.259
215d421b02,0.15
d76ae81220,0.2
5fe03d40d7,0.21
0f016751b6,0.11
203ff8a4cd,0.17
d34f510b69,0.291
7d719e9a7e,0.19
d20c7b5a2e,0.12
4bcf741a72,0.13
fa5882a7e1,0.23
1d949a09a9,0.02
ba81b0610b,0.209
e80be76ef0,0.14
ae36082432,0.14
a0f72b8786,0.12
a469abb279,0.17
16fd87cff5,0.06
2bc36ed533,0.27
b7692a4557,0.2
50739b7875,0.229
87af318f1a,0.21
675a39e4c1,0.07
e944121a86,0.182
f26d64f638,0.13
e48625e7eb,0.35
dfa55d1fcf,0.08
0ecd7a364d,0.09
0259fb06f9,0.04
7719812d99,0.2
2cc543fc9d,0.227
67fcce22f3,0.15
7084077ddd,0.11
464672cf2a,0.27
b33593b9ad,0.18
6b50aae43c,0.14
dc6a592d0f,0.276
be93a48e6f,0.12
7d15501d35,0.08
e5c0343668,0.019
e6509c29c9,0.148
b4e104baa5,0.1
33af543228,0.118
62e9677e5a,0.352
a0d9ed9732,0.07
a981dcffde,0.162
af18f474e4,0.21
96d7a67754,0.19
2ee2f16d40,0.14
de15b5382f,0.07
6e7702ef7d,0.1
b3ceb627c5,0.06
3993322d6d,0.342
f2e612ecd3,0.317
260aa971a6,0.23
3e22c91391,0.26
7d6c172a3e,0.07
d0c8c20444,0.15
7744342e56,0.18
54f23af656,0.19
41e55f87bd,0.243
4064c14f6e,0.213
ae8160b248,0.08
aff1abff9c,0.21
2cfb7aee57,0.14
4a2969f6f7,0.22
a487df0b19,0.17
ec919defe5,0.09
ba5d566230,0.392
a2bab16ad8,0.129
bf73eea775,0.14
923ecbbe0d,0.03
066f66176a,0.22
18cf41306c,0.23
bd07261b5d,0.2
581b0e1e31,0.16
48034b7c78,0.35
ca2b80bc8e,0.033
31ae100786,0.16
d0517f6bbc,0.3
5fdba4abc1,0.26
bb741dba98,0.14
cd18f8eb46,0.1
d6a1b362bf,0.272
a8629efe09,0.11
1c0dc75ac0,0.17
eea9e8fc0c,0.1
44829cf8ec,0.06
d4d592c760,0.19
0aead1e951,0.11
324fc48431,0.07
8a0b7ab948,0.05
084f7ef838,0.16
7c3cdac9d4,0.21
600ebc6273,0.2
24faf20355,0.22
e99b47f64e,0.14
178f9391b3,0.08
9ff9600d24,0.22
cafa99dd0f,0.213
4815502d4e,0.21
ccacaf55b4,0.287
7f95a29c45,0.26
863df611f9,0.03
aa4654d0dd,0.1
691a01a902,0.15
44311e360c,0.03
01920a4a25,0.11
98fc2fe78c,0.397
06ecf239c8,0.25
8c26df7bee,0.12
659b587b08,0.14
11c0240192,0.28
eb30df5eba,0.1
1f2e265fd4,0.16
e558ee9cf6,0.239
f1ada7556e,0.18
a6ec4f3d45,0.22
13abd6836e,0.28
fd3e640953,0.108
6a8a5a031d,0.12
f36a0178e4,0.12
8148b01742,0.35
7a2806f39b,0.12
62706db4fd,0.13
661805d0c4,0.27
28b69a3c5b,0.39
16ae8b74c5,0.07
e535e9b150,0.163
a284b0bb1e,0.07
30ce4463b1,0.11
5e5ef3477f,0.514
d924386c37,0.18
a703432d87,0.14
2cccea3e75,0.249
dd0fa283b6,0.22
17c9d5db4f,0.02
7d94e8912c,0.07
38b6f0dad6,0.04
6143d91e78,0.304
087bb12b82,0.298
7cfdeffd57,0.11
6dd9278539,0.25
c3e30680b3,0.09
b619558796,0.292
1f55bf6d86,0.239
243eadd8fc,0.14
e888e05cdf,0.24
613a04d38e,0.15
5c2c0d4de6,0.319
333c417b4f,0.27
2f163716ff,0.16
178c486491,0.15
599abc2526,0.17
65816d9b30,0.544
42142b4322,0.381
22ad75868e,0.24
2e0e9a7710,0.16
e6f5a9b9ab,0.13
feb19e2e91,0.06
d4d415f71f,0.268
6caeb64ece,0.17
826b253dd8,0.2
e33538d61e,0.13
b04bf75b2f,0.23
e45e8c0f48,0.11
e053729458,0.361
73675af13d,0.399
ae301a54fa,0.1
6c6b6083d6,0.14
513325d5bd,0.15
e66a0d9871,0.09
b7083d83fc,0.2
4334e6f100,0.536
5880606cde,0.267
8220b75f01,0.15
9a40620879,0.27
1e0cb57752,0.224
e5e78d00b8,0.18
e878f090a8,0.06
d6b5e1740c,0.14
97a46e1572,0.07
886334a798,0.098
43c29aa479,0.151
1a83b56946,0.279
3e2d14e976,0.12
2d22e163a1,0.11
f6305d41f4,0.21
13f74bdb25,0.23
f1caa3255c,0.21
9076bffb12,0.17
1d7418154c,0.398
856db046be,0.08
c3952f5b4a,0.07
fd9471ccc8,0.06
4718f44159,0.23
069ff283b0,0.17
e7b7e89787,0.04
7ca94d56b5,0.13
97e4ae7a42,0.19
78d609c13c,0.14
294b9010c7,0.297
c061d76844,0.248
4a190fc37f,0.13
97d2845979,0.11
917e76657b,0.12
cfa42cabf2,0.37
3ac2fa44a2,0.16
436e6d4fdb,0.17
4763654161,0.18
367bb4eb68,0.06
81f679a7b8,0.172
f42e8ce063,0.11
f93c01dad1,0.15
e99a4c8845,0.16
34facb320a,0.1
fecea7e2a1,0.15
51f01bee82,0.17
3cdad6a8be,0.05
853c52443a,0.25
001edb1afa,0.22
fb9e201dcc,0.13
3eb08f83f2,0.265
e0e2ae6814,0.08
46f8694457,0.24
a983588aeb,0.11
3977bc4e7a,0.06
6d64e26ae8,0.042
5ebddee47a,0.197
1e32f21a28,0.08
043718b662,0.41
c0d440ab3c,0.15
78294fa339,0.15
554f35d299,0.18
c4148b508b,0.11
46c328c983,0.17
9402816f4b,0.19
71696b2e16,0.223
2f376d8a0d,0.2
f35fc08475,0.319
c271e6fb31,0.1
a0c380416c,0.15
58c372be6d,0.32
4d4babbb47,0.16
d255da8a89,0.23
26c5d200fe,0.36
3eee62649d,0.09
1fb5a8016a,0.19
eb52b94db7,0.139
ad0b1e200c,0.08
e54aaf8825,0.04
4b43153fdb,0.07
617ddd194b,0.268
bd378c0e0f,0.14
207b502a01,0.12
cda39104fc,0.29
b4faa3d876,0.03
422ac3d02a,0.07
1acc0849df,0.238
079b80fe7c,0.09
d6fc16d85a,0.26
87f475fe62,0.1
f8ed12d36f,0.126
7046d3a92b,0.11
42ff49fbe6,0.09
ab15c3bdb7,0.168
a0d9ab0032,0.37
834ab038fd,0.1
279f56b1f8,0.17
22efcceed7,0.04
97bc536f33,0.228
fee8c910ea,0.23
102d1b126f,0.09
564617d442,0.13
fc27ab2346,0.04
8cfe6f4c86,0.048
5fa6ad92c1,0.139
893a1ebdd9,0.02
15d3d2a3d3,0.13
dbea06893b,0.07
09b6b61d22,0.29
bf435e752e,0.269
c0c4fe4919,0.379
fa8faac13c,0.21
5449cfbf79,0.238
2c14af6619,0.2
b3938bc22b,0.17
7ed42391bc,0.18
480f6439dd,0.256
a36414f2c3,0.12
a74825b4e3,0.02
867dc96108,0.21
e508001a69,0.228
5baee8a2b0,0.13
5450bdd8fd,0.17
a1b99af0ee,0.11
7b403600d2,0.275
3dc848a7b6,0.09
9cfa96a05c,0.07
b07f9ac8f9,0.09
7ff838fbaf,0.05
b7783f3f43,0.058
173204a75f,0.11
0075855d56,0.176
7d5069f628,0.1
f16cbacc48,0.11
bdee3e4644,0.315
e197af7969,0.03
987a904808,0.065
abc53f32c8,0.2
34b58c947d,0.09
2aa6622694,0.35
4163336b41,0.3
f73f3bfc21,0.13
7d2f9cee75,0.06
318c3f935a,0.15
75e7c1cda7,0.3
fe14a6e5f1,0.03
d7a76b90f6,0.05
